Starting ...
cuda
Model properties:  ['affinity']
Preference properties:  ['affinity']
Building Vocab
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 265, 'properties': ['affinity', 'logps', 'qeds', 'sas', 'tpsas'], 'model_properties': ['affinity'], 'run_name': 'LCK_DOCKSTRING_FAST_ACTUAL_affinity'}
length of preference data : 41795
Sample preference_data[0]: ['O1C(C(=O)N2CCN(CC2)C3=CC=C(N(=O)=O)C=C3)=C(C=4C1=CC=CC4)C', array([0.47959185, 0.53255087, 0.54797947, 0.15855041, 0.16055913]), [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=C(C(=O)NCCC4=CC=CC=C4)C=CC(OC)=C3'), np.float64(0.9873459430403937), array([0.52040816, 0.54211667, 0.55725834, 0.15815913, 0.16377715])], [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=CC(OC(=O)C=4C=CC=CC4)=C(OC)C=C3'), np.float64(0.9574398041990725), array([0.43877551, 0.55263869, 0.41284505, 0.14420153, 0.15814562])]]
LCK_DOCKSTRING_FAST_ACTUAL_affinity
len(target_smiles): 41800
len(data): 41800
LCK_DOCKSTRING_FAST_ACTUAL_affinity
Loading affinity-only preference data from: ../checkpoints/LCK_DOCKSTRING_FAST_ACTUAL_affinity_logps_qeds_sas_tpsas/PreferenceData_affinity.pkl
dataset built
cuda
True
2.7.1+cu118
No of GPUs available 4
No of GPUs available 4
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 10, 'model_properties': ['affinity'], 'preference_properties': ['affinity'], 'ipo': False, 'run_name': 'DPO_Finetuning_BETA_0.11_epochs_10_LCK_DOCKSTRING_FAST_ACTUAL_affinity_DPO_pref_affinity', 'beta': 0.11}
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.9970703125, 'Novelty': 1.0, 'Uniqueness': 0.9853085210577864}
Training Epoch: 0 | iteration: 0/262 | Loss: 0.7237588763237
Training Epoch: 3 | iteration: 231/262 | Loss: 0.6754228472709656
Training Epoch: 3 | iteration: 232/262 | Loss: 0.6202586889266968
Training Epoch: 3 | iteration: 233/262 | Loss: 0.6676568984985352
Training Epoch: 3 | iteration: 234/262 | Loss: 0.6291882395744324
Training Epoch: 3 | iteration: 235/262 | Loss: 0.6713690161705017
Training Epoch: 3 | iteration: 236/262 | Loss: 0.6283618807792664
Training Epoch: 3 | iteration: 237/262 | Loss: 0.6847090125083923
Training Epoch: 3 | iteration: 238/262 | Loss: 0.6325138807296753
Training Epoch: 3 | iteration: 239/262 | Loss: 0.6663798689842224
Training Epoch: 3 | iteration: 240/262 | Loss: 0.6483138203620911
Training Epoch: 3 | iteration: 241/262 | Loss: 0.6239575147628784
Training Epoch: 3 | iteration: 242/262 | Loss: 0.6032700538635254
Training Epoch: 3 | iteration: 243/262 | Loss: 0.6132681965827942
Training Epoch: 3 | iteration: 244/262 | Loss: 0.6536380052566528
Training Epoch: 3 | iteration: 245/262 | Loss: 0.6383310556411743
Training Epoch: 3 | iteration: 246/262 | Loss: 0.6919103860855103
Training Epoch: 3 | iteration: 247/262 | Loss: 0.5887497067451477
Training Epoch: 3 | iteration: 248/262 | Loss: 0.6661618947982788
Training Epoch: 3 | iteration: 249/262 | Loss: 0.6253499984741211
Training Epoch: 3 | iteration: 250/262 | Loss: 0.6029955148696899
Training Epoch: 3 | iteration: 251/262 | Loss: 0.6242779493331909
Training Epoch: 3 | iteration: 252/262 | Loss: 0.6411641836166382
Training Epoch: 3 | iteration: 253/262 | Loss: 0.629378616809845
Training Epoch: 3 | iteration: 254/262 | Loss: 0.6494088768959045
Training Epoch: 3 | iteration: 255/262 | Loss: 0.6652017831802368
Training Epoch: 3 | iteration: 256/262 | Loss: 0.6507651805877686
Training Epoch: 3 | iteration: 257/262 | Loss: 0.6825175285339355
Training Epoch: 3 | iteration: 258/262 | Loss: 0.624749481678009
Training Epoch: 3 | iteration: 259/262 | Loss: 0.6611648797988892
Training Epoch: 3 | iteration: 260/262 | Loss: 0.6454803347587585
Training Epoch: 3 | iteration: 261/262 | Loss: 0.4988672137260437
Validating Epoch: 3 | iteration: 0/66 | Loss: 0.5606159567832947
Validating Epoch: 3 | iteration: 1/66 | Loss: 0.6003934144973755
Validating Epoch: 3 | iteration: 2/66 | Loss: 0.6209307312965393
Validating Epoch: 3 | iteration: 3/66 | Loss: 0.5814114809036255
Validating Epoch: 3 | iteration: 4/66 | Loss: 0.6293729543685913
Validating Epoch: 3 | iteration: 5/66 | Loss: 0.6382725238800049
Validating Epoch: 3 | iteration: 6/66 | Loss: 0.6241714954376221
Validating Epoch: 3 | iteration: 7/66 | Loss: 0.5943028926849365
Validating Epoch: 3 | iteration: 8/66 | Loss: 0.5933001041412354
Validating Epoch: 3 | iteration: 9/66 | Loss: 0.5680122375488281
Validating Epoch: 3 | iteration: 10/66 | Loss: 0.5843656063079834
Validating Epoch: 3 | iteration: 11/66 | Loss: 0.6401956081390381
Validating Epoch: 3 | iteration: 12/66 | Loss: 0.6311882734298706
Validating Epoch: 3 | iteration: 13/66 | Loss: 0.6401264071464539
Validating Epoch: 3 | iteration: 14/66 | Loss: 0.5735045671463013
Validating Epoch: 3 | iteration: 15/66 | Loss: 0.570054829120636
Validating Epoch: 3 | iteration: 16/66 | Loss: 0.5910772085189819
Validating Epoch: 3 | iteration: 17/66 | Loss: 0.6139004826545715
Validating Epoch: 3 | iteration: 18/66 | Loss: 0.6140624284744263
Validating Epoch: 3 | iteration: 19/66 | Loss: 0.5569545030593872
Validating Epoch: 3 | iteration: 20/66 | Loss: 0.5949789881706238
Validating Epoch: 3 | iteration: 21/66 | Loss: 0.620452880859375
Validating Epoch: 3 | iteration: 22/66 | Loss: 0.5860797166824341
Validating Epoch: 3 | iteration: 23/66 | Loss: 0.61573326587677
Validating Epoch: 3 | iteration: 24/66 | Loss: 0.6425285339355469
Validating Epoch: 3 | iteration: 25/66 | Loss: 0.6111102104187012
Validating Epoch: 3 | iteration: 26/66 | Loss: 0.6199926137924194
Validating Epoch: 3 | iteration: 27/66 | Loss: 0.5859540700912476
Validating Epoch: 3 | iteration: 28/66 | Loss: 0.6139689087867737
Validating Epoch: 3 | iteration: 29/66 | Loss: 0.6093473434448242
Validating Epoch: 3 | iteration: 30/66 | Loss: 0.6296350955963135
Validating Epoch: 3 | iteration: 31/66 | Loss: 0.6085553169250488
Validating Epoch: 3 | iteration: 32/66 | Loss: 0.5814303159713745
Validating Epoch: 3 | iteration: 33/66 | Loss: 0.5618783831596375
Validating Epoch: 3 | iteration: 34/66 | Loss: 0.6183577179908752
Validating Epoch: 3 | iteration: 35/66 | Loss: 0.5809005498886108
Validating Epoch: 3 | iteration: 36/66 | Loss: 0.6108081340789795
Validating Epoch: 3 | iteration: 37/66 | Loss: 0.6287487745285034
Validating Epoch: 3 | iteration: 38/66 | Loss: 0.5988274812698364
Validating Epoch: 3 | iteration: 39/66 | Loss: 0.5817315578460693
Validating Epoch: 3 | iteration: 40/66 | Loss: 0.5846325755119324
Validating Epoch: 3 | iteration: 41/66 | Loss: 0.5977665185928345
Validating Epoch: 3 | iteration: 42/66 | Loss: 0.5961548686027527
Validating Epoch: 3 | iteration: 43/66 | Loss: 0.6138901710510254
Validating Epoch: 3 | iteration: 44/66 | Loss: 0.6104494333267212
Validating Epoch: 3 | iteration: 45/66 | Loss: 0.5947667360305786
Validating Epoch: 3 | iteration: 46/66 | Loss: 0.5460363626480103
Validating Epoch: 3 | iteration: 47/66 | Loss: 0.6074820756912231
Validating Epoch: 3 | iteration: 48/66 | Loss: 0.5998460054397583
Validating Epoch: 3 | iteration: 49/66 | Loss: 0.5682706832885742
Validating Epoch: 3 | iteration: 50/66 | Loss: 0.6175345182418823
Validating Epoch: 3 | iteration: 51/66 | Loss: 0.5809465646743774
Validating Epoch: 3 | iteration: 52/66 | Loss: 0.5820950865745544
Validating Epoch: 3 | iteration: 53/66 | Loss: 0.6048634648323059
Validating Epoch: 3 | iteration: 54/66 | Loss: 0.6128207445144653
Validating Epoch: 3 | iteration: 55/66 | Loss: 0.5744791030883789
Validating Epoch: 3 | iteration: 56/66 | Loss: 0.5957372188568115
Validating Epoch: 3 | iteration: 57/66 | Loss: 0.593906581401825
Validating Epoch: 3 | iteration: 58/66 | Loss: 0.5849529504776001
Validating Epoch: 3 | iteration: 59/66 | Loss: 0.6139932870864868
Validating Epoch: 3 | iteration: 60/66 | Loss: 0.6031373143196106
Validating Epoch: 3 | iteration: 61/66 | Loss: 0.5668278336524963
Validating Epoch: 3 | iteration: 62/66 | Loss: 0.59772789478302
Validating Epoch: 3 | iteration: 63/66 | Loss: 0.5587918758392334
Validating Epoch: 3 | iteration: 64/66 | Loss: 0.5694800615310669
Validating Epoch: 3 | iteration: 65/66 | Loss: 0.6423100233078003
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.982421875, 'Novelty': 1.0, 'Uniqueness': 0.941351888667992}
Training Epoch: 4 | iteration: 0/262 | Loss: 0.5943127870559692
Training Epoch: 4 | iteration: 1/262 | Loss: 0.6521579027175903
Training Epoch: 4 | iteration: 2/262 | Loss: 0.5918034911155701
Training Epoch: 4 | iteration: 3/262 | Loss: 0.6384482383728027
Training Epoch: 4 | iteration: 4/262 | Loss: 0.592883288860321
Training Epoch: 4 | iteration: 5/262 | Loss: 0.6600233316421509
Training Epoch: 4 | iteration: 6/262 | Loss: 0.6244609951972961
Training Epoch: 4 | iteration: 7/262 | Loss: 0.6295919418334961
Training Epoch: 4 | iteration: 8/262 | Loss: 0.5718991756439209
Training Epoch: 4 | iteration: 9/262 | Loss: 0.5929606556892395
Training Epoch: 4 | iteration: 10/262 | Loss: 0.5874561667442322
Training Epoch: 4 | iteration: 11/262 | Loss: 0.6059454083442688
Training Epoch: 4 | iteration: 12/262 | Loss: 0.5808355212211609
Training Epoch: 4 | iteration: 13/262 | Loss: 0.6701946258544922
Training Epoch: 4 | iteration: 14/262 | Loss: 0.581194281578064
Training Epoch: 4 | iteration: 15/262 | Loss: 0.6469623446464539
Training Epoch: 4 | iteration: 16/262 | Loss: 0.6020107269287109
Training Epoch: 4 | iteration: 17/262 | Loss: 0.588760495185852
Training Epoch: 4 | iteration: 18/262 | Loss: 0.6413268446922302
Training Epoch: 4 | iteration: 19/262 | Loss: 0.6209698915481567
Training Epoch: 4 | iteration: 20/262 | Loss: 0.5774385929107666
Training Epoch: 4 | iteration: 21/262 | Loss: 0.6079641580581665
Training Epoch: 4 | iteration: 22/262 | Loss: 0.6335024833679199
Training Epoch: 4 | iteration: 23/262 | Loss: 0.6212130784988403
Training Epoch: 4 | iteration: 24/262 | Loss: 0.5797775387763977
Training Epoch: 4 | iteration: 25/262 | Loss: 0.6314208507537842
Training Epoch: 4 | iteration: 26/262 | Loss: 0.6148371696472168
Training Epoch: 4 | iteration: 27/262 | Loss: 0.6255481243133545
Training Epoch: 4 | iteration: 28/262 | Loss: 0.6008238792419434
Training Epoch: 4 | iteration: 29/262 | Loss: 0.6860085725784302
Training Epoch: 4 | iteration: 30/262 | Loss: 0.5895062685012817
Training Epoch: 4 | iteration: 31/262 | Loss: 0.5756012201309204
Training Epoch: 4 | iteration: 32/262 | Loss: 0.6108167171478271
Training Epoch: 4 | iteration: 33/262 | Loss: 0.6172767877578735
Training Epoch: 4 | iteration: 34/262 | Loss: 0.6125597953796387
Training Epoch: 4 | iteration: 35/262 | Loss: 0.554413378238678
Training Epoch: 4 | iteration: 36/262 | Loss: 0.6867205500602722
Training Epoch: 4 | iteration: 37/262 | Loss: 0.582058310508728
Training Epoch: 4 | iteration: 38/262 | Loss: 0.6525536775588989
Training Epoch: 4 | iteration: 39/262 | Loss: 0.6060621738433838
Training Epoch: 4 | iteration: 40/262 | Loss: 0.5810270309448242
Training Epoch: 4 | iteration: 41/262 | Loss: 0.6241089701652527
Training Epoch: 4 | iteration: 42/262 | Loss: 0.594017505645752
Training Epoch: 4 | iteration: 43/262 | Loss: 0.6133707761764526
Training Epoch: 4 | iteration: 44/262 | Loss: 0.6431031823158264
Training Epoch: 4 | iteration: 45/262 | Loss: 0.6406881213188171
Training Epoch: 4 | iteration: 46/262 | Loss: 0.5872635841369629
Training Epoch: 4 | iteration: 47/262 | Loss: 0.6284199953079224
Training Epoch: 4 | iteration: 48/262 | Loss: 0.5789149403572083
Training Epoch: 4 | iteration: 49/262 | Loss: 0.664436936378479
Training Epoch: 4 | iteration: 50/262 | Loss: 0.6571015119552612
Training Epoch: 4 | iteration: 51/262 | Loss: 0.5889191627502441
Training Epoch: 4 | iteration: 52/262 | Loss: 0.6226440668106079
Training Epoch: 4 | iteration: 53/262 | Loss: 0.6242746114730835
Training Epoch: 4 | iteration: 54/262 | Loss: 0.5949382185935974
Training Epoch: 4 | iteration: 55/262 | Loss: 0.6151241064071655
Training Epoch: 4 | iteration: 56/262 | Loss: 0.5995416641235352
Training Epoch: 4 | iteration: 57/262 | Loss: 0.5800862908363342
Training Epoch: 4 | iteration: 58/262 | Loss: 0.6080615520477295
Training Epoch: 4 | iteration: 59/262 | Loss: 0.6522035002708435
Training Epoch: 4 | iteration: 60/262 | Loss: 0.6210001707077026
Training Epoch: 4 | iteration: 61/262 | Loss: 0.593950629234314
Training Epoch: 4 | iteration: 62/262 | Loss: 0.6160331964492798
Training Epoch: 4 | iteration: 63/262 | Loss: 0.663092851638794
Training Epoch: 4 | iteration: 64/262 | Loss: 0.6526061296463013
Training Epoch: 4 | iteration: 65/262 | Loss: 0.5844822525978088
Training Epoch: 4 | iteration: 66/262 | Loss: 0.6701737642288208
Training Epoch: 4 | iteration: 67/262 | Loss: 0.6176053285598755
Training Epoch: 4 | iteration: 68/262 | Loss: 0.6152133941650391
Training Epoch: 4 | iteration: 69/262 | Loss: 0.6411936283111572
Training Epoch: 4 | iteration: 70/262 | Loss: 0.5977786779403687
Training Epoch: 4 | iteration: 71/262 | Loss: 0.5674490332603455
Training Epoch: 4 | iteration: 72/262 | Loss: 0.6194930076599121
Training Epoch: 4 | iteration: 73/262 | Loss: 0.6289973855018616
Training Epoch: 4 | iteration: 74/262 | Loss: 0.6225497722625732
Training Epoch: 4 | iteration: 75/262 | Loss: 0.6001590490341187
Training Epoch: 4 | iteration: 76/262 | Loss: 0.6058570146560669
Training Epoch: 4 | iteration: 77/262 | Loss: 0.6178309917449951
Training Epoch: 4 | iteration: 78/262 | Loss: 0.5766745209693909
Training Epoch: 4 | iteration: 79/262 | Loss: 0.5821583271026611
Training Epoch: 4 | iteration: 80/262 | Loss: 0.591022253036499
Training Epoch: 4 | iteration: 81/262 | Loss: 0.619138240814209
Training Epoch: 4 | iteration: 82/262 | Loss: 0.5778565406799316
Training Epoch: 4 | iteration: 83/262 | Loss: 0.6601603031158447
Training Epoch: 4 | iteration: 84/262 | Loss: 0.6609870195388794
Training Epoch: 4 | iteration: 85/262 | Loss: 0.6430258750915527
Training Epoch: 4 | iteration: 86/262 | Loss: 0.6294466257095337
Training Epoch: 4 | iteration: 87/262 | Loss: 0.6086575388908386
Training Epoch: 4 | iteration: 88/262 | Loss: 0.555528998374939
Training Epoch: 4 | iteration: 89/262 | Loss: 0.6171345710754395
Training Epoch: 4 | iteration: 90/262 | Loss: 0.5963879227638245
Training Epoch: 4 | iteration: 91/262 | Loss: 0.6532282829284668
Training Epoch: 4 | iteration: 92/262 | Loss: 0.5937867760658264
Training Epoch: 4 | iteration: 93/262 | Loss: 0.6115239858627319
Training Epoch: 4 | iteration: 94/262 | Loss: 0.6026166081428528
Training Epoch: 4 | iteration: 95/262 | Loss: 0.6208142638206482
Training Epoch: 4 | iteration: 96/262 | Loss: 0.6346059441566467
Training Epoch: 4 | iteration: 97/262 | Loss: 0.6088874340057373
Training Epoch: 4 | iteration: 98/262 | Loss: 0.5981143712997437
Training Epoch: 4 | iteration: 99/262 | Loss: 0.5929507613182068
Training Epoch: 4 | iteration: 100/262 | Loss: 0.6330094933509827
Training Epoch: 4 | iteration: 101/262 | Loss: 0.603501558303833
Training Epoch: 4 | iteration: 102/262 | Loss: 0.5877286195755005
Training Epoch: 4 | iteration: 103/262 | Loss: 0.5840073823928833
Training Epoch: 4 | iteration: 104/262 | Loss: 0.650848388671875
Training Epoch: 4 | iteration: 105/262 | Loss: 0.6737716197967529
Training Epoch: 4 | iteration: 106/262 | Loss: 0.6128595471382141
Training Epoch: 4 | iteration: 107/262 | Loss: 0.5923810005187988
Training Epoch: 4 | iteration: 108/262 | Loss: 0.5960499048233032
Training Epoch: 4 | iteration: 109/262 | Loss: 0.5981156826019287
Training Epoch: 4 | iteration: 110/262 | Loss: 0.5742694735527039
Training Epoch: 4 | iteration: 111/262 | Loss: 0.5891995429992676
Training Epoch: 4 | iteration: 112/262 | Loss: 0.6013376712799072
Training Epoch: 4 | iteration: 113/262 | Loss: 0.6303929686546326
Training Epoch: 4 | iteration: 114/262 | Loss: 0.6481631994247437
Training Epoch: 4 | iteration: 115/262 | Loss: 0.583202600479126
Training Epoch: 4 | iteration: 116/262 | Loss: 0.6158720254898071
Training Epoch: 4 | iteration: 117/262 | Loss: 0.6160647869110107
Training Epoch: 4 | iteration: 118/262 | Loss: 0.5897002816200256
Training Epoch: 4 | iteration: 119/262 | Loss: 0.5838655233383179
Training Epoch: 4 | iteration: 120/262 | Loss: 0.656085729598999
Training Epoch: 4 | iteration: 121/262 | Loss: 0.617831289768219
Training Epoch: 4 | iteration: 122/262 | Loss: 0.6361987590789795
Training Epoch: 4 | iteration: 123/262 | Loss: 0.591854453086853
Training Epoch: 4 | iteration: 124/262 | Loss: 0.6090983152389526
Training Epoch: 4 | iteration: 125/262 | Loss: 0.6242172718048096
Training Epoch: 4 | iteration: 126/262 | Loss: 0.5846477746963501
Training Epoch: 4 | iteration: 127/262 | Loss: 0.6034961938858032
Training Epoch: 4 | iteration: 128/262 | Loss: 0.6407049298286438
Training Epoch: 4 | iteration: 129/262 | Loss: 0.5887881517410278
Training Epoch: 4 | iteration: 130/262 | Loss: 0.5820436477661133
Training Epoch: 4 | iteration: 131/262 | Loss: 0.5541068315505981
Training Epoch: 4 | iteration: 132/262 | Loss: 0.6171751618385315
Training Epoch: 4 | iteration: 133/262 | Loss: 0.6194425225257874
Training Epoch: 4 | iteration: 134/262 | Loss: 0.6428041458129883
Training Epoch: 4 | iteration: 135/262 | Loss: 0.621545672416687
Training Epoch: 4 | iteration: 136/262 | Loss: 0.5876134634017944
Training Epoch: 4 | iteration: 137/262 | Loss: 0.6014498472213745
Training Epoch: 4 | iteration: 138/262 | Loss: 0.5894359350204468
Training Epoch: 4 | iteration: 139/262 | Loss: 0.6155821084976196
Training Epoch: 4 | iteration: 140/262 | Loss: 0.6649937033653259
Training Epoch: 4 | iteration: 141/262 | Loss: 0.636473536491394
Training Epoch: 4 | iteration: 142/262 | Loss: 0.5845551490783691
Training Epoch: 4 | iteration: 143/262 | Loss: 0.6115294098854065
Training Epoch: 4 | iteration: 144/262 | Loss: 0.6232044696807861
Training Epoch: 4 | iteration: 145/262 | Loss: 0.5797543525695801
Training Epoch: 4 | iteration: 146/262 | Loss: 0.5899972319602966
Training Epoch: 4 | iteration: 147/262 | Loss: 0.6253644227981567
Training Epoch: 4 | iteration: 148/262 | Loss: 0.6288636922836304
Training Epoch: 4 | iteration: 149/262 | Loss: 0.60432368516922
Training Epoch: 4 | iteration: 150/262 | Loss: 0.6163345575332642
Training Epoch: 4 | iteration: 151/262 | Loss: 0.6431418657302856
Training Epoch: 4 | iteration: 152/262 | Loss: 0.6207351684570312
Training Epoch: 4 | iteration: 153/262 | Loss: 0.5855969190597534
Training Epoch: 4 | iteration: 154/262 | Loss: 0.6603579521179199
Training Epoch: 4 | iteration: 155/262 | Loss: 0.6106482744216919
Training Epoch: 4 | iteration: 156/262 | Loss: 0.6292036175727844
Training Epoch: 4 | iteration: 157/262 | Loss: 0.6475348472595215
Training Epoch: 4 | iteration: 158/262 | Loss: 0.6388151049613953
Training Epoch: 4 | iteration: 159/262 | Loss: 0.6051430106163025
Training Epoch: 4 | iteration: 160/262 | Loss: 0.6254208087921143
Training Epoch: 4 | iteration: 161/262 | Loss: 0.6910108327865601
Training Epoch: 4 | iteration: 162/262 | Loss: 0.6033244132995605
Training Epoch: 4 | iteration: 163/262 | Loss: 0.580028772354126
Training Epoch: 4 | iteration: 164/262 | Loss: 0.629378080368042
Training Epoch: 4 | iteration: 165/262 | Loss: 0.6475657224655151
Training Epoch: 4 | iteration: 166/262 | Loss: 0.6441821455955505
Training Epoch: 4 | iteration: 167/262 | Loss: 0.584518551826477
Training Epoch: 4 | iteration: 168/262 | Loss: 0.6107760667800903
Training Epoch: 4 | iteration: 169/262 | Loss: 0.6226425766944885
Training Epoch: 4 | iteration: 170/262 | Loss: 0.6009184122085571
Training Epoch: 4 | iteration: 171/262 | Loss: 0.6006871461868286
Training Epoch: 4 | iteration: 172/262 | Loss: 0.5597183108329773
Training Epoch: 4 | iteration: 173/262 | Loss: 0.6083370447158813
Training Epoch: 4 | iteration: 174/262 | Loss: 0.565475583076477
Training Epoch: 4 | iteration: 175/262 | Loss: 0.6028586626052856
Training Epoch: 4 | iteration: 176/262 | Loss: 0.6503791213035583
Training Epoch: 4 | iteration: 177/262 | Loss: 0.5910957455635071
Training Epoch: 4 | iteration: 178/262 | Loss: 0.6360502243041992
Training Epoch: 4 | iteration: 179/262 | Loss: 0.5753122568130493
Training Epoch: 4 | iteration: 180/262 | Loss: 0.6123263835906982
Training Epoch: 4 | iteration: 181/262 | Loss: 0.6212051510810852
Training Epoch: 4 | iteration: 182/262 | Loss: 0.5466899275779724
Training Epoch: 4 | iteration: 183/262 | Loss: 0.6356006264686584
Training Epoch: 4 | iteration: 184/262 | Loss: 0.6449282169342041
Training Epoch: 4 | iteration: 185/262 | Loss: 0.616363525390625
Training Epoch: 4 | iteration: 186/262 | Loss: 0.629108726978302
Training Epoch: 4 | iteration: 187/262 | Loss: 0.5794664025306702
Training Epoch: 4 | iteration: 188/262 | Loss: 0.6210228800773621
Training Epoch: 4 | iteration: 189/262 | Loss: 0.6711006164550781
Training Epoch: 4 | iteration: 190/262 | Loss: 0.6087856292724609
Training Epoch: 4 | iteration: 191/262 | Loss: 0.6315624713897705
Training Epoch: 4 | iteration: 192/262 | Loss: 0.6193424463272095
Training Epoch: 4 | iteration: 193/262 | Loss: 0.6809623837471008
Training Epoch: 4 | iteration: 194/262 | Loss: 0.6256567239761353
Training Epoch: 4 | iteration: 195/262 | Loss: 0.6787235736846924
Training Epoch: 4 | iteration: 196/262 | Loss: 0.6417928338050842
Training Epoch: 4 | iteration: 197/262 | Loss: 0.6211453676223755
Training Epoch: 4 | iteration: 198/262 | Loss: 0.5922043323516846
Training Epoch: 4 | iteration: 199/262 | Loss: 0.6023141145706177
Training Epoch: 4 | iteration: 200/262 | Loss: 0.5952340960502625
Training Epoch: 4 | iteration: 201/262 | Loss: 0.6011037230491638
Training Epoch: 4 | iteration: 202/262 | Loss: 0.6095698475837708
Training Epoch: 4 | iteration: 203/262 | Loss: 0.606041669845581
Training Epoch: 4 | iteration: 204/262 | Loss: 0.5953198671340942
Training Epoch: 4 | iteration: 205/262 | Loss: 0.6018916368484497
Training Epoch: 4 | iteration: 206/262 | Loss: 0.659727931022644
Training Epoch: 4 | iteration: 207/262 | Loss: 0.5729275941848755
Training Epoch: 4 | iteration: 208/262 | Loss: 0.5873230695724487
Training Epoch: 4 | iteration: 209/262 | Loss: 0.6113747358322144
Training Epoch: 4 | iteration: 210/262 | Loss: 0.6469544768333435
Training Epoch: 4 | iteration: 211/262 | Loss: 0.6236552000045776
Training Epoch: 4 | iteration: 212/262 | Loss: 0.6081811189651489
Training Epoch: 4 | iteration: 213/262 | Loss: 0.5924695730209351
Training Epoch: 4 | iteration: 214/262 | Loss: 0.6734219789505005
Training Epoch: 4 | iteration: 215/262 | Loss: 0.5910780429840088
Training Epoch: 4 | iteration: 216/262 | Loss: 0.6160948276519775
Training Epoch: 4 | iteration: 217/262 | Loss: 0.5856808423995972
Training Epoch: 4 | iteration: 218/262 | Loss: 0.6225617527961731
