Starting ...
cuda
Properties to use:  ['affinity', 'tpsas']
Building Vocab
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 10, 'properties': ['affinity', 'tpsas'], 'run_name': 'LCK_DOCKSTRING_FAST_ACTUAL_affinity_tpsas'}
length of preference data : 41795
Sample preference_data[0]: ['O1C(C(=O)N2CCN(CC2)C3=CC=C(N(=O)=O)C=C3)=C(C=4C1=CC=CC4)C', array([0.47959185, 0.53255087, 0.54797947, 0.15855041, 0.16055913]), [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=C(C(=O)NCCC4=CC=CC=C4)C=CC(OC)=C3'), np.float64(0.9873459430403937), array([0.52040816, 0.54211667, 0.55725834, 0.15815913, 0.16377715])], [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=CC(OC(=O)C=4C=CC=CC4)=C(OC)C=C3'), np.float64(0.9574398041990725), array([0.43877551, 0.55263869, 0.41284505, 0.14420153, 0.15814562])]]
LCK_DOCKSTRING_FAST_ACTUAL_affinity_tpsas
len(target_smiles): 41800
len(data): 41800
LCK_DOCKSTRING_FAST_ACTUAL_affinity_tpsas
dataset built
cuda
True
2.7.1+cu118
No of GPUs available 4
No of GPUs available 4
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 10, 'properties': ['affinity', 'tpsas'], 'ipo': False, 'run_name': 'DPO_Finetuning_BETA_0.11_epochs_10_LCK_DOCKSTRING_FAST_ACTUAL_affinity_tpsas', 'beta': 0.11}
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.9951171875, 'Novelty': 1.0, 'Uniqueness': 0.9950932286555446}
Training Epoch: 0 | iteration: 0/262 | Loss: 1.0754859447479248
Training Epoch: 3 | iteration: 231/262 | Loss: 0.6123940944671631
Training Epoch: 3 | iteration: 232/262 | Loss: 0.7538816928863525
Training Epoch: 3 | iteration: 233/262 | Loss: 0.6717640161514282
Training Epoch: 3 | iteration: 234/262 | Loss: 0.6527280807495117
Training Epoch: 3 | iteration: 235/262 | Loss: 0.705344557762146
Training Epoch: 3 | iteration: 236/262 | Loss: 0.6412497162818909
Training Epoch: 3 | iteration: 237/262 | Loss: 0.6483982801437378
Training Epoch: 3 | iteration: 238/262 | Loss: 0.6557376384735107
Training Epoch: 3 | iteration: 239/262 | Loss: 0.6893633604049683
Training Epoch: 3 | iteration: 240/262 | Loss: 0.7431572079658508
Training Epoch: 3 | iteration: 241/262 | Loss: 0.7420044541358948
Training Epoch: 3 | iteration: 242/262 | Loss: 0.6448948383331299
Training Epoch: 3 | iteration: 243/262 | Loss: 0.690238893032074
Training Epoch: 3 | iteration: 244/262 | Loss: 0.7145962119102478
Training Epoch: 3 | iteration: 245/262 | Loss: 0.6920868158340454
Training Epoch: 3 | iteration: 246/262 | Loss: 0.7622426748275757
Training Epoch: 3 | iteration: 247/262 | Loss: 0.6934013366699219
Training Epoch: 3 | iteration: 248/262 | Loss: 0.6490312814712524
Training Epoch: 3 | iteration: 249/262 | Loss: 0.7421350479125977
Training Epoch: 3 | iteration: 250/262 | Loss: 0.7573603391647339
Training Epoch: 3 | iteration: 251/262 | Loss: 0.7411832213401794
Training Epoch: 3 | iteration: 252/262 | Loss: 0.731635570526123
Training Epoch: 3 | iteration: 253/262 | Loss: 0.6593314409255981
Training Epoch: 3 | iteration: 254/262 | Loss: 0.695778489112854
Training Epoch: 3 | iteration: 255/262 | Loss: 0.7261558771133423
Training Epoch: 3 | iteration: 256/262 | Loss: 0.8648492693901062
Training Epoch: 3 | iteration: 257/262 | Loss: 0.684288740158081
Training Epoch: 3 | iteration: 258/262 | Loss: 0.7202787399291992
Training Epoch: 3 | iteration: 259/262 | Loss: 0.6672881841659546
Training Epoch: 3 | iteration: 260/262 | Loss: 0.6689184904098511
Training Epoch: 3 | iteration: 261/262 | Loss: 0.5722578763961792
Validating Epoch: 3 | iteration: 0/66 | Loss: 0.5945377349853516
Validating Epoch: 3 | iteration: 1/66 | Loss: 0.6299026012420654
Validating Epoch: 3 | iteration: 2/66 | Loss: 0.712925910949707
Validating Epoch: 3 | iteration: 3/66 | Loss: 0.619869589805603
Validating Epoch: 3 | iteration: 4/66 | Loss: 0.6195032596588135
Validating Epoch: 3 | iteration: 5/66 | Loss: 0.674656331539154
Validating Epoch: 3 | iteration: 6/66 | Loss: 0.6985012888908386
Validating Epoch: 3 | iteration: 7/66 | Loss: 0.666030764579773
Validating Epoch: 3 | iteration: 8/66 | Loss: 0.6372379660606384
Validating Epoch: 3 | iteration: 9/66 | Loss: 0.5944876670837402
Validating Epoch: 3 | iteration: 10/66 | Loss: 0.6666671633720398
Validating Epoch: 3 | iteration: 11/66 | Loss: 0.6031466126441956
Validating Epoch: 3 | iteration: 12/66 | Loss: 0.6507860422134399
Validating Epoch: 3 | iteration: 13/66 | Loss: 0.6707021594047546
Validating Epoch: 3 | iteration: 14/66 | Loss: 0.6427533626556396
Validating Epoch: 3 | iteration: 15/66 | Loss: 0.6594489812850952
Validating Epoch: 3 | iteration: 16/66 | Loss: 0.6282213926315308
Validating Epoch: 3 | iteration: 17/66 | Loss: 0.5751352310180664
Validating Epoch: 3 | iteration: 18/66 | Loss: 0.6546541452407837
Validating Epoch: 3 | iteration: 19/66 | Loss: 0.6572721004486084
Validating Epoch: 3 | iteration: 20/66 | Loss: 0.6700246334075928
Validating Epoch: 3 | iteration: 21/66 | Loss: 0.6232806444168091
Validating Epoch: 3 | iteration: 22/66 | Loss: 0.6584764719009399
Validating Epoch: 3 | iteration: 23/66 | Loss: 0.6981377601623535
Validating Epoch: 3 | iteration: 24/66 | Loss: 0.6493848562240601
Validating Epoch: 3 | iteration: 25/66 | Loss: 0.556753933429718
Validating Epoch: 3 | iteration: 26/66 | Loss: 0.6654766798019409
Validating Epoch: 3 | iteration: 27/66 | Loss: 0.6012860536575317
Validating Epoch: 3 | iteration: 28/66 | Loss: 0.6607798337936401
Validating Epoch: 3 | iteration: 29/66 | Loss: 0.6631363034248352
Validating Epoch: 3 | iteration: 30/66 | Loss: 0.6123351454734802
Validating Epoch: 3 | iteration: 31/66 | Loss: 0.6775310039520264
Validating Epoch: 3 | iteration: 32/66 | Loss: 0.6546366214752197
Validating Epoch: 3 | iteration: 33/66 | Loss: 0.662225604057312
Validating Epoch: 3 | iteration: 34/66 | Loss: 0.6269121766090393
Validating Epoch: 3 | iteration: 35/66 | Loss: 0.7210798859596252
Validating Epoch: 3 | iteration: 36/66 | Loss: 0.6550312638282776
Validating Epoch: 3 | iteration: 37/66 | Loss: 0.6182012557983398
Validating Epoch: 3 | iteration: 38/66 | Loss: 0.6874179244041443
Validating Epoch: 3 | iteration: 39/66 | Loss: 0.7088191509246826
Validating Epoch: 3 | iteration: 40/66 | Loss: 0.6150503158569336
Validating Epoch: 3 | iteration: 41/66 | Loss: 0.6190974712371826
Validating Epoch: 3 | iteration: 42/66 | Loss: 0.5943520069122314
Validating Epoch: 3 | iteration: 43/66 | Loss: 0.6296069622039795
Validating Epoch: 3 | iteration: 44/66 | Loss: 0.6395108699798584
Validating Epoch: 3 | iteration: 45/66 | Loss: 0.6129834651947021
Validating Epoch: 3 | iteration: 46/66 | Loss: 0.5921818017959595
Validating Epoch: 3 | iteration: 47/66 | Loss: 0.6534794569015503
Validating Epoch: 3 | iteration: 48/66 | Loss: 0.6595190167427063
Validating Epoch: 3 | iteration: 49/66 | Loss: 0.6220616102218628
Validating Epoch: 3 | iteration: 50/66 | Loss: 0.6500262022018433
Validating Epoch: 3 | iteration: 51/66 | Loss: 0.6514574289321899
Validating Epoch: 3 | iteration: 52/66 | Loss: 0.611504316329956
Validating Epoch: 3 | iteration: 53/66 | Loss: 0.6454931497573853
Validating Epoch: 3 | iteration: 54/66 | Loss: 0.6542117595672607
Validating Epoch: 3 | iteration: 55/66 | Loss: 0.6902241110801697
Validating Epoch: 3 | iteration: 56/66 | Loss: 0.6710951328277588
Validating Epoch: 3 | iteration: 57/66 | Loss: 0.7099999189376831
Validating Epoch: 3 | iteration: 58/66 | Loss: 0.5991151332855225
Validating Epoch: 3 | iteration: 59/66 | Loss: 0.6231451034545898
Validating Epoch: 3 | iteration: 60/66 | Loss: 0.6390453577041626
Validating Epoch: 3 | iteration: 61/66 | Loss: 0.6896792650222778
Validating Epoch: 3 | iteration: 62/66 | Loss: 0.6389215588569641
Validating Epoch: 3 | iteration: 63/66 | Loss: 0.6863488554954529
Validating Epoch: 3 | iteration: 64/66 | Loss: 0.6873199343681335
Validating Epoch: 3 | iteration: 65/66 | Loss: 0.6925644874572754
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.986328125, 'Novelty': 1.0, 'Uniqueness': 0.997029702970297}
Training Epoch: 4 | iteration: 0/262 | Loss: 0.6816799640655518
Training Epoch: 4 | iteration: 1/262 | Loss: 0.6802476644515991
Training Epoch: 4 | iteration: 2/262 | Loss: 0.621940016746521
Training Epoch: 4 | iteration: 3/262 | Loss: 0.6464253664016724
Training Epoch: 4 | iteration: 4/262 | Loss: 0.5665024518966675
Training Epoch: 4 | iteration: 5/262 | Loss: 0.6809430718421936
Training Epoch: 4 | iteration: 6/262 | Loss: 0.5972603559494019
Training Epoch: 4 | iteration: 7/262 | Loss: 0.6136682033538818
Training Epoch: 4 | iteration: 8/262 | Loss: 0.6715275645256042
Training Epoch: 4 | iteration: 9/262 | Loss: 0.6962300539016724
Training Epoch: 4 | iteration: 10/262 | Loss: 0.5764529705047607
Training Epoch: 4 | iteration: 11/262 | Loss: 0.6681078672409058
Training Epoch: 4 | iteration: 12/262 | Loss: 0.623503565788269
Training Epoch: 4 | iteration: 13/262 | Loss: 0.6581234931945801
Training Epoch: 4 | iteration: 14/262 | Loss: 0.6403723359107971
Training Epoch: 4 | iteration: 15/262 | Loss: 0.5932945013046265
Training Epoch: 4 | iteration: 16/262 | Loss: 0.7112768888473511
Training Epoch: 4 | iteration: 17/262 | Loss: 0.6638972759246826
Training Epoch: 4 | iteration: 18/262 | Loss: 0.6536515355110168
Training Epoch: 4 | iteration: 19/262 | Loss: 0.6593625545501709
Training Epoch: 4 | iteration: 20/262 | Loss: 0.5904761552810669
Training Epoch: 4 | iteration: 21/262 | Loss: 0.6546770334243774
Training Epoch: 4 | iteration: 22/262 | Loss: 0.7338645458221436
Training Epoch: 4 | iteration: 23/262 | Loss: 0.6475657224655151
Training Epoch: 4 | iteration: 24/262 | Loss: 0.6917450428009033
Training Epoch: 4 | iteration: 25/262 | Loss: 0.6370397806167603
Training Epoch: 4 | iteration: 26/262 | Loss: 0.6567018032073975
Training Epoch: 4 | iteration: 27/262 | Loss: 0.6066792011260986
Training Epoch: 4 | iteration: 28/262 | Loss: 0.6773279905319214
Training Epoch: 4 | iteration: 29/262 | Loss: 0.5831906199455261
Training Epoch: 4 | iteration: 30/262 | Loss: 0.6676185727119446
Training Epoch: 4 | iteration: 31/262 | Loss: 0.6719812750816345
Training Epoch: 4 | iteration: 32/262 | Loss: 0.6548656225204468
Training Epoch: 4 | iteration: 33/262 | Loss: 0.7046427726745605
Training Epoch: 4 | iteration: 34/262 | Loss: 0.6805223226547241
Training Epoch: 4 | iteration: 35/262 | Loss: 0.5484298467636108
Training Epoch: 4 | iteration: 36/262 | Loss: 0.6181711554527283
Training Epoch: 4 | iteration: 37/262 | Loss: 0.6574317216873169
Training Epoch: 4 | iteration: 38/262 | Loss: 0.6244008541107178
Training Epoch: 4 | iteration: 39/262 | Loss: 0.6269834041595459
Training Epoch: 4 | iteration: 40/262 | Loss: 0.7175314426422119
Training Epoch: 4 | iteration: 41/262 | Loss: 0.6414272785186768
Training Epoch: 4 | iteration: 42/262 | Loss: 0.6271296739578247
Training Epoch: 4 | iteration: 43/262 | Loss: 0.643044650554657
Training Epoch: 4 | iteration: 44/262 | Loss: 0.635900616645813
Training Epoch: 4 | iteration: 45/262 | Loss: 0.6642744541168213
Training Epoch: 4 | iteration: 46/262 | Loss: 0.6978439688682556
Training Epoch: 4 | iteration: 47/262 | Loss: 0.6202402114868164
Training Epoch: 4 | iteration: 48/262 | Loss: 0.6746190190315247
Training Epoch: 4 | iteration: 49/262 | Loss: 0.6973152756690979
Training Epoch: 4 | iteration: 50/262 | Loss: 0.6722880601882935
Training Epoch: 4 | iteration: 51/262 | Loss: 0.6906033754348755
Training Epoch: 4 | iteration: 52/262 | Loss: 0.6245230436325073
Training Epoch: 4 | iteration: 53/262 | Loss: 0.5667305588722229
Training Epoch: 4 | iteration: 54/262 | Loss: 0.6794399619102478
Training Epoch: 4 | iteration: 55/262 | Loss: 0.6288621425628662
Training Epoch: 4 | iteration: 56/262 | Loss: 0.6655895709991455
Training Epoch: 4 | iteration: 57/262 | Loss: 0.6234017610549927
Training Epoch: 4 | iteration: 58/262 | Loss: 0.6773209571838379
Training Epoch: 4 | iteration: 59/262 | Loss: 0.6346209645271301
Training Epoch: 4 | iteration: 60/262 | Loss: 0.6114040613174438
Training Epoch: 4 | iteration: 61/262 | Loss: 0.6382550001144409
Training Epoch: 4 | iteration: 62/262 | Loss: 0.5944005250930786
Training Epoch: 4 | iteration: 63/262 | Loss: 0.6369234919548035
Training Epoch: 4 | iteration: 64/262 | Loss: 0.7539785504341125
Training Epoch: 4 | iteration: 65/262 | Loss: 0.6299706697463989
Training Epoch: 4 | iteration: 66/262 | Loss: 0.6403869986534119
Training Epoch: 4 | iteration: 67/262 | Loss: 0.7260916233062744
Training Epoch: 4 | iteration: 68/262 | Loss: 0.7076277732849121
Training Epoch: 4 | iteration: 69/262 | Loss: 0.7026572227478027
Training Epoch: 4 | iteration: 70/262 | Loss: 0.7084270715713501
Training Epoch: 4 | iteration: 71/262 | Loss: 0.6361806392669678
Training Epoch: 4 | iteration: 72/262 | Loss: 0.6249756813049316
Training Epoch: 4 | iteration: 73/262 | Loss: 0.6624597311019897
Training Epoch: 4 | iteration: 74/262 | Loss: 0.6458725333213806
Training Epoch: 4 | iteration: 75/262 | Loss: 0.6300883293151855
Training Epoch: 4 | iteration: 76/262 | Loss: 0.6795792579650879
Training Epoch: 4 | iteration: 77/262 | Loss: 0.688289999961853
Training Epoch: 4 | iteration: 78/262 | Loss: 0.7433098554611206
Training Epoch: 4 | iteration: 79/262 | Loss: 0.6522514820098877
Training Epoch: 4 | iteration: 80/262 | Loss: 0.6654092073440552
Training Epoch: 4 | iteration: 81/262 | Loss: 0.6224073171615601
Training Epoch: 4 | iteration: 82/262 | Loss: 0.679766058921814
Training Epoch: 4 | iteration: 83/262 | Loss: 0.6753931641578674
Training Epoch: 4 | iteration: 84/262 | Loss: 0.7024960517883301
Training Epoch: 4 | iteration: 85/262 | Loss: 0.6856195330619812
Training Epoch: 4 | iteration: 86/262 | Loss: 0.6627340316772461
Training Epoch: 4 | iteration: 87/262 | Loss: 0.652990460395813
Training Epoch: 4 | iteration: 88/262 | Loss: 0.688878059387207
Training Epoch: 4 | iteration: 89/262 | Loss: 0.6800727844238281
Training Epoch: 4 | iteration: 90/262 | Loss: 0.6803889274597168
Training Epoch: 4 | iteration: 91/262 | Loss: 0.6656601428985596
Training Epoch: 4 | iteration: 92/262 | Loss: 0.6601433753967285
Training Epoch: 4 | iteration: 93/262 | Loss: 0.7256831526756287
Training Epoch: 4 | iteration: 94/262 | Loss: 0.7312009930610657
Training Epoch: 4 | iteration: 95/262 | Loss: 0.6004675626754761
Training Epoch: 4 | iteration: 96/262 | Loss: 0.7251586318016052
Training Epoch: 4 | iteration: 97/262 | Loss: 0.6671240925788879
Training Epoch: 4 | iteration: 98/262 | Loss: 0.6242237687110901
Training Epoch: 4 | iteration: 99/262 | Loss: 0.6566789150238037
Training Epoch: 4 | iteration: 100/262 | Loss: 0.6892496347427368
Training Epoch: 4 | iteration: 101/262 | Loss: 0.7344520688056946
Training Epoch: 4 | iteration: 102/262 | Loss: 0.720267653465271
Training Epoch: 4 | iteration: 103/262 | Loss: 0.7145339846611023
Training Epoch: 4 | iteration: 104/262 | Loss: 0.6024433374404907
Training Epoch: 4 | iteration: 105/262 | Loss: 0.7072961330413818
Training Epoch: 4 | iteration: 106/262 | Loss: 0.7224165201187134
Training Epoch: 4 | iteration: 107/262 | Loss: 0.6145744919776917
Training Epoch: 4 | iteration: 108/262 | Loss: 0.6271383166313171
Training Epoch: 4 | iteration: 109/262 | Loss: 0.6997625827789307
Training Epoch: 4 | iteration: 110/262 | Loss: 0.6642167568206787
Training Epoch: 4 | iteration: 111/262 | Loss: 0.6498405933380127
Training Epoch: 4 | iteration: 112/262 | Loss: 0.6671409606933594
Training Epoch: 4 | iteration: 113/262 | Loss: 0.6631428003311157
Training Epoch: 4 | iteration: 114/262 | Loss: 0.6602241396903992
Training Epoch: 4 | iteration: 115/262 | Loss: 0.678688108921051
Training Epoch: 4 | iteration: 116/262 | Loss: 0.6700969934463501
Training Epoch: 4 | iteration: 117/262 | Loss: 0.6602462530136108
Training Epoch: 4 | iteration: 118/262 | Loss: 0.7459405660629272
Training Epoch: 4 | iteration: 119/262 | Loss: 0.6700210571289062
Training Epoch: 4 | iteration: 120/262 | Loss: 0.6167446374893188
Training Epoch: 4 | iteration: 121/262 | Loss: 0.6469401121139526
Training Epoch: 4 | iteration: 122/262 | Loss: 0.6378186941146851
Training Epoch: 4 | iteration: 123/262 | Loss: 0.606378436088562
Training Epoch: 4 | iteration: 124/262 | Loss: 0.6240897178649902
Training Epoch: 4 | iteration: 125/262 | Loss: 0.6677223443984985
Training Epoch: 4 | iteration: 126/262 | Loss: 0.6745309233665466
Training Epoch: 4 | iteration: 127/262 | Loss: 0.6255402565002441
Training Epoch: 4 | iteration: 128/262 | Loss: 0.6524306535720825
Training Epoch: 4 | iteration: 129/262 | Loss: 0.7533262968063354
Training Epoch: 4 | iteration: 130/262 | Loss: 0.6275092959403992
Training Epoch: 4 | iteration: 131/262 | Loss: 0.6179996728897095
Training Epoch: 4 | iteration: 132/262 | Loss: 0.6900064945220947
Training Epoch: 4 | iteration: 133/262 | Loss: 0.6113690137863159
Training Epoch: 4 | iteration: 134/262 | Loss: 0.6045709848403931
Training Epoch: 4 | iteration: 135/262 | Loss: 0.6538829803466797
Training Epoch: 4 | iteration: 136/262 | Loss: 0.7479304075241089
Training Epoch: 4 | iteration: 137/262 | Loss: 0.755763828754425
Training Epoch: 4 | iteration: 138/262 | Loss: 0.6397947072982788
Training Epoch: 4 | iteration: 139/262 | Loss: 0.6495425701141357
Training Epoch: 4 | iteration: 140/262 | Loss: 0.6663390398025513
Training Epoch: 4 | iteration: 141/262 | Loss: 0.6453841924667358
Training Epoch: 4 | iteration: 142/262 | Loss: 0.6859897375106812
Training Epoch: 4 | iteration: 143/262 | Loss: 0.62149977684021
Training Epoch: 4 | iteration: 144/262 | Loss: 0.7117059826850891
Training Epoch: 4 | iteration: 145/262 | Loss: 0.6859565377235413
Training Epoch: 4 | iteration: 146/262 | Loss: 0.6284307837486267
Training Epoch: 4 | iteration: 147/262 | Loss: 0.7335203886032104
Training Epoch: 4 | iteration: 148/262 | Loss: 0.656268835067749
Training Epoch: 4 | iteration: 149/262 | Loss: 0.677322268486023
Training Epoch: 4 | iteration: 150/262 | Loss: 0.6959876418113708
Training Epoch: 4 | iteration: 151/262 | Loss: 0.654987096786499
Training Epoch: 4 | iteration: 152/262 | Loss: 0.6556727886199951
Training Epoch: 4 | iteration: 153/262 | Loss: 0.7804265022277832
Training Epoch: 4 | iteration: 154/262 | Loss: 0.7223334312438965
Training Epoch: 4 | iteration: 155/262 | Loss: 0.660904049873352
Training Epoch: 4 | iteration: 156/262 | Loss: 0.7063409090042114
Training Epoch: 4 | iteration: 157/262 | Loss: 0.633094847202301
Training Epoch: 4 | iteration: 158/262 | Loss: 0.6712281703948975
Training Epoch: 4 | iteration: 159/262 | Loss: 0.5939661860466003
Training Epoch: 4 | iteration: 160/262 | Loss: 0.7285507917404175
Training Epoch: 4 | iteration: 161/262 | Loss: 0.6974591016769409
Training Epoch: 4 | iteration: 162/262 | Loss: 0.6540777683258057
Training Epoch: 4 | iteration: 163/262 | Loss: 0.6753013134002686
Training Epoch: 4 | iteration: 164/262 | Loss: 0.6426622271537781
Training Epoch: 4 | iteration: 165/262 | Loss: 0.6424512267112732
Training Epoch: 4 | iteration: 166/262 | Loss: 0.631446361541748
Training Epoch: 4 | iteration: 167/262 | Loss: 0.5774691104888916
Training Epoch: 4 | iteration: 168/262 | Loss: 0.6484677195549011
Training Epoch: 4 | iteration: 169/262 | Loss: 0.6323785185813904
Training Epoch: 4 | iteration: 170/262 | Loss: 0.7010214328765869
Training Epoch: 4 | iteration: 171/262 | Loss: 0.620683491230011
Training Epoch: 4 | iteration: 172/262 | Loss: 0.6522153615951538
Training Epoch: 4 | iteration: 173/262 | Loss: 0.6415591239929199
Training Epoch: 4 | iteration: 174/262 | Loss: 0.6519001126289368
Training Epoch: 4 | iteration: 175/262 | Loss: 0.5844471454620361
Training Epoch: 4 | iteration: 176/262 | Loss: 0.6753982305526733
Training Epoch: 4 | iteration: 177/262 | Loss: 0.6859266757965088
Training Epoch: 4 | iteration: 178/262 | Loss: 0.6662149429321289
Training Epoch: 4 | iteration: 179/262 | Loss: 0.7007228136062622
Training Epoch: 4 | iteration: 180/262 | Loss: 0.6246803998947144
Training Epoch: 4 | iteration: 181/262 | Loss: 0.6199221611022949
Training Epoch: 4 | iteration: 182/262 | Loss: 0.6664090752601624
Training Epoch: 4 | iteration: 183/262 | Loss: 0.7092636823654175
Training Epoch: 4 | iteration: 184/262 | Loss: 0.6462187170982361
Training Epoch: 4 | iteration: 185/262 | Loss: 0.6400293111801147
Training Epoch: 4 | iteration: 186/262 | Loss: 0.663250207901001
Training Epoch: 4 | iteration: 187/262 | Loss: 0.6010664701461792
Training Epoch: 4 | iteration: 188/262 | Loss: 0.6584943532943726
Training Epoch: 4 | iteration: 189/262 | Loss: 0.7111906409263611
Training Epoch: 4 | iteration: 190/262 | Loss: 0.6033816337585449
Training Epoch: 4 | iteration: 191/262 | Loss: 0.5930043458938599
Training Epoch: 4 | iteration: 192/262 | Loss: 0.6693167090415955
Training Epoch: 4 | iteration: 193/262 | Loss: 0.6736521124839783
Training Epoch: 4 | iteration: 194/262 | Loss: 0.6845004558563232
Training Epoch: 4 | iteration: 195/262 | Loss: 0.6498252153396606
Training Epoch: 4 | iteration: 196/262 | Loss: 0.6279371976852417
Training Epoch: 4 | iteration: 197/262 | Loss: 0.5986905694007874
Training Epoch: 4 | iteration: 198/262 | Loss: 0.6848005056381226
Training Epoch: 4 | iteration: 199/262 | Loss: 0.6503819227218628
Training Epoch: 4 | iteration: 200/262 | Loss: 0.6530723571777344
Training Epoch: 4 | iteration: 201/262 | Loss: 0.7187683582305908
Training Epoch: 4 | iteration: 202/262 | Loss: 0.628771185874939
Training Epoch: 4 | iteration: 203/262 | Loss: 0.6182596683502197
Training Epoch: 4 | iteration: 204/262 | Loss: 0.7053933143615723
Training Epoch: 4 | iteration: 205/262 | Loss: 0.6198989748954773
Training Epoch: 4 | iteration: 206/262 | Loss: 0.7157853841781616
Training Epoch: 4 | iteration: 207/262 | Loss: 0.7083369493484497
Training Epoch: 4 | iteration: 208/262 | Loss: 0.6915661096572876
Training Epoch: 4 | iteration: 209/262 | Loss: 0.7066001296043396
Training Epoch: 4 | iteration: 210/262 | Loss: 0.6974509954452515
Training Epoch: 4 | iteration: 211/262 | Loss: 0.6434136629104614
Training Epoch: 4 | iteration: 212/262 | Loss: 0.6053810119628906
Training Epoch: 4 | iteration: 213/262 | Loss: 0.6890903115272522
Training Epoch: 4 | iteration: 214/262 | Loss: 0.6064300537109375
Training Epoch: 4 | iteration: 215/262 | Loss: 0.6544710397720337
